person_age,person_gender,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status,person_education_Bachelor,person_education_Doctorate,person_education_High School,person_education_Master,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
26.0,0,108996.0,6,7200.0,9.91,0.07,2.0,562,1,0,1,0,0,0,0,0,1,0,0,0,0,0
26.0,0,67978.0,3,18200.0,14.26,0.27,4.0,718,1,0,1,0,0,0,0,0,0,0,0,0,1,0
25.0,1,61178.0,3,2100.0,11.49,0.03,3.0,590,0,1,0,0,1,0,0,0,0,1,0,0,0,0
23.0,0,61376.0,5,4800.0,10.37,0.08,2.0,596,0,1,0,0,1,0,0,0,0,0,0,1,0,0
24.0,0,67749.0,2,12000.0,11.01,0.18,3.0,633,1,0,0,0,1,0,0,0,0,0,0,0,0,0
23.0,0,112784.0,0,7200.0,6.92,0.06,2.0,522,1,0,0,0,1,0,0,0,1,0,0,0,0,0
23.0,0,126971.0,1,7200.0,11.71,0.06,4.0,683,1,0,0,0,0,0,0,0,1,0,0,0,1,0
22.0,0,68469.0,0,10075.0,16.29,0.15,4.0,644,1,0,1,0,0,0,0,0,0,1,0,0,0,0
25.0,0,67888.0,2,10250.0,14.65,0.15,4.0,631,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26.0,0,134026.0,2,7200.0,12.18,0.05,3.0,625,0,0,1,0,0,0,0,0,1,0,1,0,0,0
26.0,0,67814.0,7,10000.0,12.42,0.15,2.0,653,1,0,0,0,0,1,0,0,0,0,1,0,0,0
23.0,1,68203.0,0,7200.0,6.03,0.11,2.0,578,1,0,0,0,1,0,0,0,0,0,0,0,0,1
24.0,0,68271.0,2,12250.0,6.03,0.18,4.0,589,1,0,1,0,0,0,0,0,0,0,0,1,0,0
25.0,0,162735.0,0,7200.0,9.91,0.04,3.0,693,1,0,0,0,0,1,0,0,1,0,1,0,0,0
25.0,1,179789.0,1,7200.0,11.01,0.04,2.0,653,0,0,0,0,0,1,0,0,1,0,0,1,0,0
25.0,1,75750.0,2,7250.0,10.65,0.1,4.0,592,0,0,1,0,0,0,0,0,1,0,1,0,0,0
26.0,1,68379.0,5,6000.0,15.23,0.09,4.0,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.0,1,97101.0,0,7250.0,5.42,0.07,2.0,671,1,0,0,0,0,1,0,0,1,0,0,0,0,1
24.0,0,68014.0,1,2000.0,6.99,0.03,3.0,650,1,0,1,0,0,0,0,1,0,0,0,0,0,1
25.0,0,32871.0,3,7300.0,11.14,0.22,3.0,674,0,0,0,0,1,0,0,0,1,0,0,1,0,0
23.0,0,68134.0,3,13600.0,15.23,0.2,4.0,648,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24.0,0,68072.0,3,2000.0,10.99,0.03,4.0,662,1,0,1,0,0,0,0,0,0,0,0,0,0,1
24.0,0,68603.0,3,19125.0,13.99,0.28,3.0,658,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25.0,1,60597.0,3,12800.0,7.49,0.21,4.0,672,0,1,0,0,1,0,0,0,0,0,0,0,1,0
22.0,0,68261.0,1,9000.0,10.59,0.13,2.0,655,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26.0,1,45809.0,3,7300.0,7.88,0.16,4.0,639,1,0,0,0,1,0,0,0,1,0,0,0,0,0
23.0,1,46594.0,0,7300.0,11.01,0.16,2.0,579,1,0,0,0,0,0,0,0,1,0,0,1,0,0
24.0,0,68047.0,3,15000.0,8.49,0.22,2.0,596,0,0,0,0,1,0,0,0,0,1,0,0,0,0
26.0,1,50631.0,1,7300.0,9.45,0.14,4.0,618,1,0,1,0,0,0,0,0,1,0,0,0,0,0
24.0,0,68208.0,0,10000.0,7.49,0.15,3.0,538,1,0,0,0,1,0,0,0,0,1,0,0,0,0
22.0,0,56147.0,2,7300.0,7.88,0.13,2.0,631,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23.0,0,61475.0,5,7500.0,15.62,0.12,3.0,693,0,1,0,0,0,0,0,0,0,0,0,1,0,0
25.0,1,68446.0,4,5000.0,5.42,0.07,3.0,581,1,0,0,0,0,0,0,0,0,1,0,0,0,0
25.0,1,67927.0,0,12375.0,11.49,0.18,4.0,671,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21.0,1,61553.0,1,7300.0,11.71,0.12,3.0,646,1,0,0,0,1,0,0,0,1,1,0,0,0,0
24.0,0,67986.0,1,5250.0,12.87,0.08,2.0,618,0,0,1,0,0,0,0,0,0,1,0,0,0,0
24.0,1,68237.0,2,17400.0,5.99,0.25,2.0,669,1,0,1,0,0,0,0,0,0,0,0,1,0,0
25.0,1,65510.0,4,7300.0,8.0,0.11,4.0,584,0,0,1,0,0,0,0,0,1,1,0,0,0,0
23.0,1,116311.0,2,7300.0,8.49,0.06,4.0,605,0,0,0,0,1,0,0,0,1,1,0,0,0,0
23.0,0,67987.0,0,6000.0,5.99,0.09,2.0,599,0,0,1,0,0,0,0,0,0,0,0,0,0,1
22.0,0,68299.0,0,20000.0,10.99,0.29,4.0,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.0,1,51303.0,1,7325.0,12.69,0.14,3.0,627,1,0,0,0,0,0,0,0,1,0,0,0,0,1
24.0,1,15935.0,2,7350.0,6.92,0.46,2.0,710,0,1,1,0,0,0,0,0,1,0,0,0,0,1
25.0,1,40268.0,4,7350.0,13.43,0.18,3.0,585,1,0,1,0,0,0,0,0,1,0,0,1,0,0
24.0,1,40585.0,3,7350.0,11.71,0.18,3.0,670,0,0,0,0,1,0,0,0,1,0,0,1,0,0
23.0,0,68104.0,5,20000.0,11.01,0.29,3.0,658,0,0,1,0,0,0,0,1,0,1,0,0,0,0
23.0,0,51511.0,1,7400.0,11.01,0.14,3.0,671,0,0,1,0,0,0,0,0,1,1,0,0,0,0
25.0,1,51352.0,4,7400.0,16.32,0.14,4.0,686,0,1,0,0,1,0,0,0,1,1,0,0,0,0
24.0,1,53990.0,0,7400.0,13.99,0.14,4.0,624,0,1,1,0,0,0,0,0,1,0,0,0,1,0
21.0,1,68287.0,0,5600.0,10.37,0.08,4.0,664,0,0,0,0,1,0,0,0,0,0,0,1,0,0
25.0,1,70878.0,7,7400.0,10.36,0.1,2.0,637,0,0,1,0,0,0,0,0,1,1,0,0,0,0
25.0,0,75446.0,3,7400.0,6.99,0.1,2.0,557,1,0,1,0,0,0,0,0,1,0,0,0,0,0
26.0,0,68152.0,3,6000.0,5.42,0.09,4.0,588,1,0,1,0,0,0,0,0,0,1,0,0,0,0
24.0,0,87405.0,4,7400.0,15.65,0.08,3.0,618,1,0,0,0,0,0,0,0,1,1,0,0,0,0
26.0,1,68226.0,3,15000.0,14.35,0.22,2.0,621,1,0,1,0,0,0,0,0,0,1,0,0,0,0
22.0,0,42117.0,0,7475.0,9.63,0.18,2.0,634,1,0,0,0,0,0,0,0,1,1,0,0,0,0
21.0,0,16145.0,0,7500.0,7.05,0.46,4.0,521,0,1,0,0,0,1,0,0,1,1,0,0,0,0
23.0,1,68194.0,0,3000.0,6.76,0.04,3.0,582,1,0,0,0,0,1,0,0,0,1,0,0,0,0
24.0,0,68318.0,0,2000.0,11.49,0.03,2.0,640,1,0,0,0,0,1,0,1,0,1,0,0,0,0
22.0,0,68228.0,0,4750.0,7.14,0.07,2.0,641,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24.0,0,26031.0,0,7500.0,7.88,0.29,3.0,666,0,1,0,0,0,0,0,0,1,0,0,0,0,1
23.0,0,68290.0,3,5500.0,7.51,0.08,4.0,587,1,0,0,0,1,0,0,0,0,0,0,0,0,0
22.0,0,68402.0,2,12000.0,10.99,0.18,2.0,537,1,0,0,0,1,0,0,0,0,0,0,1,0,0
23.0,1,25722.0,0,7500.0,6.91,0.29,4.0,510,0,1,0,0,1,0,0,0,1,0,0,0,0,0
23.0,0,68109.0,2,15000.0,10.62,0.22,3.0,536,1,0,0,0,1,0,0,1,0,0,0,1,0,0
23.0,0,26467.0,0,7500.0,7.14,0.28,3.0,609,0,1,1,0,0,0,0,0,1,0,0,0,1,0
25.0,0,26816.0,0,7500.0,11.34,0.28,2.0,551,0,1,0,0,0,0,0,0,1,0,0,1,0,0
22.0,1,28354.0,0,7500.0,9.76,0.26,4.0,588,0,1,0,0,1,0,0,0,1,0,0,1,0,0
24.0,0,28862.0,4,7500.0,13.24,0.26,2.0,700,0,1,0,0,1,0,0,0,1,1,0,0,0,0
25.0,0,30933.0,1,7500.0,12.98,0.24,3.0,533,0,0,0,0,0,0,0,0,1,1,0,0,0,0
26.0,0,67882.0,3,8000.0,11.14,0.12,4.0,634,1,0,1,0,0,0,0,0,0,0,1,0,0,0
22.0,1,30847.0,0,7500.0,7.51,0.24,4.0,688,0,0,0,0,0,1,0,0,1,0,0,0,1,0
24.0,1,68204.0,1,13000.0,8.94,0.19,3.0,483,1,0,0,0,1,0,0,0,0,0,0,0,0,1
22.0,0,31489.0,0,7500.0,14.96,0.24,3.0,510,0,1,0,0,0,1,0,0,1,0,0,1,0,0
26.0,0,32150.0,0,7500.0,12.18,0.23,2.0,612,1,0,0,0,0,0,0,0,1,0,0,0,1,0
23.0,1,68131.0,0,10000.0,8.59,0.15,3.0,580,1,0,0,0,1,0,0,0,0,0,0,1,0,0
23.0,0,68032.0,0,13750.0,18.43,0.2,2.0,669,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23.0,1,32740.0,2,7500.0,12.73,0.23,4.0,647,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21.0,0,34420.0,0,7500.0,6.76,0.22,4.0,472,1,0,0,0,0,1,0,0,1,1,0,0,0,0
25.0,1,34756.0,0,7500.0,15.33,0.22,3.0,604,0,1,0,0,0,0,0,0,1,1,0,0,0,0
21.0,0,37155.0,0,7500.0,9.99,0.2,4.0,614,0,0,0,0,0,0,0,0,1,0,0,0,0,1
23.0,0,37020.0,4,7500.0,11.01,0.2,4.0,688,0,0,1,0,0,0,0,0,1,0,0,0,0,0
24.0,1,37088.0,5,7500.0,5.79,0.2,2.0,554,1,0,1,0,0,0,0,0,1,1,0,0,0,0
23.0,1,68185.0,0,4500.0,11.83,0.07,4.0,618,1,0,0,0,1,0,0,0,0,0,0,0,1,0
26.0,0,68398.0,4,12000.0,11.89,0.18,3.0,665,1,0,1,0,0,0,0,0,0,0,0,1,0,0
21.0,1,37028.0,0,7500.0,11.83,0.2,4.0,666,0,0,1,0,0,0,0,0,1,1,0,0,0,0
26.0,1,36877.0,0,7500.0,14.75,0.2,3.0,609,0,1,0,0,1,0,0,0,1,0,0,0,1,0
23.0,1,37025.0,2,7500.0,13.24,0.2,3.0,569,0,1,0,0,0,1,0,0,1,0,0,0,1,0
23.0,0,68017.0,1,7500.0,13.79,0.11,3.0,523,1,0,1,0,0,0,0,0,0,0,0,1,0,0
21.0,1,36804.0,0,7500.0,10.75,0.2,4.0,621,0,0,0,0,1,0,0,0,1,0,0,1,0,0
22.0,0,38259.0,1,7500.0,9.91,0.2,4.0,656,1,0,0,0,0,1,0,0,1,0,0,0,1,0
22.0,0,39330.0,0,7500.0,13.11,0.19,2.0,585,0,0,0,0,1,0,0,0,1,1,0,0,0,0
26.0,1,38989.0,4,7500.0,13.79,0.19,3.0,695,0,0,0,0,0,1,0,0,1,0,0,1,0,0
22.0,1,40367.0,0,7500.0,11.01,0.19,4.0,578,1,0,0,0,1,0,0,0,1,1,0,0,0,0
26.0,0,41611.0,2,7500.0,7.9,0.18,3.0,604,0,1,1,0,0,0,0,0,1,0,0,0,0,0
23.0,1,68327.0,0,10000.0,13.61,0.15,4.0,670,1,0,0,0,0,1,0,0,0,1,0,0,0,0
22.0,0,68219.0,0,6000.0,11.86,0.09,3.0,591,1,0,1,0,0,0,0,0,0,0,0,1,0,0
22.0,1,67734.0,1,6000.0,7.88,0.09,4.0,632,1,0,0,0,0,0,0,0,0,0,0,1,0,0
22.0,1,67823.0,0,12000.0,13.98,0.18,3.0,579,0,0,0,0,0,0,0,1,0,1,0,0,0,0
22.0,0,68078.0,1,2000.0,7.51,0.03,4.0,632,1,0,0,0,0,1,0,0,0,0,0,0,0,0
22.0,1,42433.0,0,7500.0,15.05,0.18,2.0,617,0,1,0,0,0,0,0,0,1,0,1,0,0,0
26.0,1,68324.0,3,20000.0,13.57,0.29,4.0,669,0,0,1,0,0,0,0,0,0,1,0,0,0,0
26.0,0,68135.0,6,13000.0,8.59,0.19,3.0,635,1,0,1,0,0,0,0,0,0,1,0,0,0,0
26.0,1,68648.0,4,10000.0,9.32,0.15,3.0,721,0,0,0,0,0,1,0,1,0,0,0,1,0,0
23.0,0,42828.0,0,7500.0,12.61,0.18,4.0,659,1,0,0,0,1,0,0,0,1,0,0,0,1,0
25.0,0,43221.0,0,7500.0,10.99,0.17,2.0,599,1,0,0,0,0,0,0,0,1,0,0,0,0,0
21.0,0,35675.0,0,7500.0,11.01,0.21,2.0,619,0,1,1,0,0,0,0,0,1,0,0,1,0,0
24.0,1,61403.0,5,6000.0,15.62,0.1,2.0,674,0,1,0,0,1,0,0,0,0,1,0,0,0,0
23.0,0,68310.0,1,3050.0,10.59,0.04,2.0,511,1,0,0,0,0,1,0,0,0,0,0,0,1,0
25.0,0,44481.0,0,7500.0,13.49,0.17,4.0,605,0,0,0,0,0,1,0,0,1,0,0,0,0,0
26.0,1,44470.0,5,7500.0,10.59,0.17,3.0,595,1,0,0,0,0,0,0,0,1,0,0,0,0,1
26.0,0,37199.0,6,7500.0,12.18,0.2,3.0,650,0,1,0,0,0,0,0,0,1,0,0,0,1,0
22.0,1,68628.0,0,6000.0,12.99,0.09,2.0,540,1,0,0,0,1,0,0,0,0,1,0,0,0,0
22.0,1,45203.0,4,7500.0,14.84,0.17,3.0,596,0,0,0,0,1,0,0,0,1,1,0,0,0,0
25.0,0,61418.0,1,12000.0,16.89,0.2,4.0,640,0,1,0,0,1,0,0,0,0,0,0,0,0,0
22.0,1,68496.0,0,17300.0,15.62,0.25,4.0,589,1,0,0,0,0,0,0,0,0,1,0,0,0,0
21.0,1,68845.0,0,5000.0,6.54,0.07,2.0,546,1,0,0,0,1,0,0,1,0,0,0,0,0,1
23.0,1,68330.0,2,4000.0,11.49,0.06,4.0,623,1,0,0,0,1,0,0,0,0,1,0,0,0,0
25.0,0,46139.0,2,7500.0,8.32,0.16,4.0,663,0,0,1,0,0,0,0,0,1,0,0,0,1,0
22.0,0,46437.0,1,7500.0,5.79,0.16,4.0,639,0,0,0,0,1,0,0,0,1,0,0,0,1,0
23.0,0,46550.0,2,7500.0,7.88,0.16,4.0,652,0,0,0,0,1,0,0,0,1,0,0,1,0,0
26.0,0,46952.0,7,7500.0,17.58,0.16,2.0,602,1,0,0,0,1,0,0,0,1,0,0,1,0,0
22.0,1,40146.0,2,7500.0,14.27,0.19,2.0,669,0,1,0,0,0,1,0,0,1,0,0,0,0,1
23.0,1,68851.0,1,9800.0,11.01,0.14,2.0,615,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23.0,1,49336.0,0,7500.0,11.01,0.15,2.0,665,1,0,0,0,0,0,0,0,1,0,0,0,1,0
22.0,0,49224.0,3,7500.0,11.86,0.15,3.0,650,0,0,0,0,0,0,0,0,1,0,0,0,1,0
23.0,1,49043.0,0,7500.0,12.69,0.15,2.0,703,0,0,0,0,0,1,0,0,1,0,0,0,0,1
21.0,0,68830.0,1,16000.0,7.88,0.23,3.0,628,1,0,1,0,0,0,0,0,0,1,0,0,0,0
24.0,0,68788.0,2,20000.0,11.11,0.29,2.0,622,1,0,0,0,1,0,0,0,0,0,1,0,0,0
23.0,1,68742.0,3,12000.0,10.38,0.17,2.0,603,1,0,1,0,0,0,0,1,0,0,0,1,0,0
24.0,1,48896.0,3,7500.0,5.79,0.15,4.0,659,1,0,1,0,0,0,0,0,1,0,0,0,1,0
22.0,1,68975.0,0,6500.0,10.65,0.09,2.0,608,1,0,0,0,1,0,0,0,0,0,0,1,0,0
25.0,1,68957.0,3,20000.0,13.61,0.29,2.0,675,1,0,0,0,0,1,0,0,0,0,0,0,0,1
23.0,0,68765.0,3,12000.0,5.42,0.17,2.0,556,0,0,0,0,1,0,0,0,0,1,0,0,0,0
26.0,1,68954.0,2,6000.0,9.63,0.09,4.0,703,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24.0,1,49242.0,2,7500.0,11.36,0.15,4.0,540,1,0,0,0,0,1,0,0,1,0,0,0,0,0
26.0,0,68949.0,3,2500.0,11.01,0.04,3.0,645,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22.0,0,42029.0,0,7500.0,12.53,0.18,4.0,630,0,1,1,0,0,0,0,0,1,0,0,1,0,0
25.0,1,69355.0,6,25000.0,7.51,0.36,3.0,705,1,0,1,0,0,0,0,0,0,0,0,0,1,0
23.0,1,69478.0,0,11200.0,11.01,0.16,3.0,659,1,0,0,0,0,0,0,0,0,0,0,1,0,0
22.0,1,69279.0,1,12000.0,7.14,0.17,4.0,635,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23.0,0,69575.0,0,9575.0,9.63,0.14,4.0,568,1,0,0,0,1,0,0,1,0,0,0,0,0,1
22.0,0,50218.0,0,7500.0,9.63,0.15,2.0,635,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26.0,0,51447.0,5,7500.0,10.25,0.15,4.0,595,0,0,0,0,1,0,0,0,1,0,0,0,0,0
21.0,1,69543.0,2,8000.0,10.65,0.12,3.0,632,0,0,1,0,0,0,0,1,0,0,0,0,1,0
22.0,1,69348.0,0,12875.0,7.9,0.19,2.0,656,1,0,1,0,0,0,0,0,0,1,0,0,0,0
24.0,0,69484.0,1,2400.0,12.69,0.03,4.0,608,1,0,0,0,0,0,0,0,0,0,0,1,0,0
23.0,1,51214.0,4,7500.0,10.33,0.15,4.0,686,1,0,0,0,0,1,0,0,1,0,0,0,1,0
23.0,0,44325.0,0,7500.0,12.61,0.17,2.0,656,0,1,1,0,0,0,0,0,1,0,0,0,1,0
22.0,1,69403.0,0,11425.0,9.91,0.16,4.0,692,1,0,1,0,0,0,0,0,0,0,0,0,1,0
22.0,0,52202.0,0,7500.0,7.9,0.14,2.0,635,1,0,0,0,0,0,0,0,1,1,0,0,0,0
21.0,0,45480.0,0,7500.0,14.84,0.16,2.0,658,0,1,0,0,1,0,0,0,1,0,1,0,0,0
25.0,0,69240.0,5,13000.0,8.9,0.19,2.0,709,0,0,1,0,0,0,0,0,0,0,0,0,1,0
22.0,0,53893.0,0,7500.0,8.32,0.14,3.0,551,1,0,0,0,0,0,0,0,1,0,0,0,1,0
22.0,0,69547.0,0,7200.0,11.01,0.1,2.0,555,1,0,0,0,1,0,0,0,0,0,0,0,0,1
25.0,0,62177.0,4,5500.0,16.77,0.09,2.0,670,0,1,0,0,1,0,0,0,0,0,0,0,0,0
22.0,0,68992.0,0,5950.0,13.49,0.09,3.0,578,1,0,1,0,0,0,0,0,0,0,0,1,0,0
25.0,1,48066.0,3,7500.0,15.62,0.16,2.0,543,0,1,0,0,0,0,0,0,1,0,0,1,0,0
26.0,0,69460.0,8,9000.0,12.99,0.13,4.0,701,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26.0,1,69666.0,3,14000.0,5.42,0.2,4.0,657,1,0,1,0,0,0,0,0,0,0,0,0,0,1
21.0,0,69344.0,2,14400.0,11.01,0.21,2.0,559,1,0,0,0,1,0,0,0,0,0,0,0,0,1
24.0,0,69325.0,3,19725.0,9.99,0.28,2.0,665,1,0,1,0,0,0,0,0,0,0,1,0,0,0
23.0,1,54846.0,0,7500.0,15.37,0.14,4.0,624,0,0,1,0,0,0,0,0,1,1,0,0,0,0
22.0,0,48144.0,2,7500.0,11.01,0.16,4.0,569,0,1,0,0,1,0,0,0,1,0,0,0,0,1
24.0,1,69377.0,2,6000.0,5.99,0.09,3.0,548,1,0,0,0,1,0,0,0,0,1,0,0,0,0
26.0,1,69350.0,4,12000.0,13.49,0.17,2.0,700,1,0,0,0,0,1,0,0,0,1,0,0,0,0
22.0,1,69486.0,0,3200.0,5.99,0.05,4.0,584,1,0,1,0,0,0,0,0,0,0,0,0,0,1
26.0,0,55371.0,4,7500.0,11.14,0.14,3.0,611,1,0,0,0,0,0,0,0,1,0,0,1,0,0
22.0,0,55432.0,0,7500.0,11.01,0.14,4.0,589,1,0,0,0,1,0,0,0,1,1,0,0,0,0
23.0,1,69620.0,0,20000.0,11.99,0.29,2.0,700,1,0,1,0,0,0,0,0,0,0,0,0,0,1
26.0,0,57225.0,3,7500.0,9.99,0.13,3.0,543,1,0,0,0,0,0,0,0,1,0,0,0,0,0
21.0,1,57924.0,0,7500.0,10.99,0.13,2.0,575,1,0,1,0,0,0,0,0,1,0,0,0,0,0
23.0,1,69454.0,4,9250.0,5.99,0.13,4.0,671,0,0,0,0,0,1,0,0,0,0,0,0,1,0
25.0,1,69704.0,1,12000.0,10.59,0.17,3.0,567,0,0,0,0,0,0,0,1,0,0,0,1,0,0
23.0,0,58421.0,2,7500.0,5.79,0.13,4.0,674,1,0,1,0,0,0,0,0,1,0,0,1,0,0
22.0,1,51430.0,0,7500.0,17.04,0.15,2.0,678,0,1,1,0,0,0,0,0,1,0,0,0,0,0
25.0,0,58450.0,6,7500.0,12.53,0.13,3.0,573,1,0,0,0,1,0,0,0,1,0,0,0,0,0
23.0,0,69112.0,2,4200.0,12.68,0.06,4.0,504,1,0,0,0,1,0,0,0,0,0,0,1,0,0
24.0,0,69439.0,3,8000.0,5.42,0.12,3.0,680,0,0,1,0,0,0,0,0,0,1,0,0,0,0
24.0,0,69161.0,1,14000.0,14.91,0.2,4.0,630,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23.0,1,68971.0,0,18000.0,11.11,0.26,2.0,519,1,0,0,0,1,0,0,0,0,0,0,0,0,1
25.0,1,58998.0,5,7500.0,11.01,0.13,4.0,663,1,0,0,0,0,1,0,0,1,1,0,0,0,0
23.0,1,69666.0,0,7000.0,11.01,0.1,2.0,599,1,0,0,0,1,0,0,0,0,0,0,0,1,0
22.0,0,59643.0,0,7500.0,6.62,0.13,3.0,585,1,0,0,0,0,0,0,0,1,0,0,0,1,0
25.0,0,69588.0,6,11200.0,14.46,0.16,4.0,667,1,0,1,0,0,0,0,0,0,0,1,0,0,0
22.0,0,52351.0,3,7500.0,14.96,0.14,3.0,606,0,1,0,0,0,1,0,0,1,0,0,0,0,1
21.0,1,53857.0,0,7500.0,7.9,0.14,3.0,600,0,1,0,0,0,1,0,0,1,0,0,1,0,0
25.0,1,61052.0,0,7500.0,10.99,0.12,2.0,655,1,0,1,0,0,0,0,0,1,0,0,0,1,0
23.0,1,69565.0,0,17500.0,14.09,0.25,3.0,689,1,0,0,0,0,0,0,0,0,1,0,0,0,0
26.0,1,53824.0,2,7500.0,16.4,0.14,3.0,627,0,1,0,0,0,0,0,0,1,0,1,0,0,0
22.0,0,60763.0,0,7500.0,8.94,0.12,3.0,573,1,0,1,0,0,0,0,0,1,0,0,1,0,0
25.0,1,53658.0,3,7500.0,13.92,0.14,3.0,599,0,1,0,0,1,0,0,0,1,0,0,1,0,0
23.0,0,53620.0,3,7500.0,16.0,0.14,4.0,645,0,1,1,0,0,0,0,0,1,0,0,0,0,1
22.0,0,62374.0,0,12000.0,11.86,0.19,3.0,668,0,1,0,0,0,1,0,0,0,0,1,0,0,0
24.0,0,60736.0,1,7500.0,10.01,0.12,3.0,623,0,0,0,0,1,0,0,0,1,0,1,0,0,0
22.0,1,69352.0,1,7000.0,7.14,0.1,3.0,647,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25.0,1,69338.0,1,12000.0,13.23,0.17,3.0,659,1,0,1,0,0,0,0,1,0,0,0,0,1,0
22.0,0,60870.0,0,7500.0,8.32,0.12,4.0,667,1,0,1,0,0,0,0,0,1,0,0,0,1,0
26.0,0,62590.0,3,7000.0,15.21,0.11,4.0,700,0,1,1,0,0,0,0,0,0,0,0,1,0,0
22.0,0,69518.0,0,7500.0,11.86,0.11,3.0,677,0,0,0,0,1,0,0,0,0,0,0,0,1,0
22.0,1,54578.0,1,7500.0,8.49,0.14,4.0,629,0,1,1,0,0,0,0,0,1,0,0,0,0,0
22.0,1,69208.0,0,7500.0,10.25,0.11,2.0,631,1,0,0,0,1,0,0,0,0,0,0,0,1,0
22.0,0,61545.0,0,7500.0,13.22,0.12,3.0,663,1,0,1,0,0,0,0,0,1,0,0,0,0,0
26.0,1,62230.0,5,13000.0,15.33,0.21,3.0,597,0,1,0,0,0,0,0,0,0,0,0,1,0,0
22.0,0,62262.0,0,7500.0,5.99,0.12,2.0,682,1,0,0,0,0,0,0,0,1,0,0,0,1,0
22.0,1,69519.0,0,11400.0,12.53,0.16,3.0,597,1,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,1,62377.0,0,7500.0,11.01,0.12,4.0,589,1,0,0,0,0,0,0,0,1,1,0,0,0,0
23.0,0,63662.0,3,7500.0,10.38,0.12,2.0,690,0,0,0,0,0,1,0,0,1,0,0,0,0,1
25.0,0,64975.0,3,7500.0,10.39,0.12,4.0,639,1,0,0,0,1,0,0,0,1,1,0,0,0,0
24.0,0,66779.0,3,7500.0,6.03,0.11,3.0,663,1,0,1,0,0,0,0,0,1,1,0,0,0,0
24.0,1,61977.0,1,12000.0,11.01,0.19,3.0,624,0,1,1,0,0,0,0,0,0,0,0,0,0,0
22.0,0,66744.0,0,7500.0,6.03,0.11,2.0,574,1,0,0,0,0,0,0,0,1,0,0,0,0,0
26.0,0,69420.0,1,2500.0,11.58,0.04,3.0,616,0,0,0,0,1,0,0,0,0,0,0,0,0,1
24.0,0,69251.0,3,9000.0,8.0,0.13,4.0,700,0,0,1,0,0,0,0,1,0,1,0,0,0,0
21.0,0,67144.0,0,7500.0,7.88,0.11,2.0,691,1,0,1,0,0,0,0,0,1,1,0,0,0,0
24.0,0,69454.0,2,5500.0,8.0,0.08,3.0,680,0,0,0,0,0,1,0,0,0,0,0,0,0,1
23.0,0,69409.0,0,4200.0,10.51,0.06,3.0,699,1,0,0,0,0,1,0,1,0,1,0,0,0,0
24.0,0,66430.0,4,7500.0,12.53,0.11,2.0,590,0,0,1,0,0,0,0,0,1,0,1,0,0,0
25.0,1,69364.0,2,900.0,8.63,0.01,4.0,619,0,0,0,0,0,0,0,1,0,0,0,1,0,0
22.0,1,69508.0,1,25000.0,9.01,0.36,2.0,581,1,0,0,0,0,1,0,0,0,1,0,0,0,0
25.0,1,69811.0,3,7250.0,10.59,0.1,4.0,644,1,0,0,0,0,0,0,0,0,0,0,0,0,1
26.0,1,69455.0,2,6000.0,6.17,0.09,2.0,610,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23.0,0,69181.0,2,7500.0,11.97,0.11,4.0,684,1,0,0,0,1,0,0,0,1,1,0,0,0,0
23.0,0,69927.0,0,7500.0,13.85,0.11,3.0,583,1,0,0,0,1,0,0,0,1,0,0,1,0,0
26.0,0,69592.0,3,1600.0,15.23,0.02,4.0,675,1,0,0,0,0,1,0,1,0,0,0,0,0,1
22.0,0,63872.0,0,7500.0,11.01,0.12,4.0,664,0,1,0,0,0,0,0,0,1,0,1,0,0,0
25.0,1,69514.0,1,25000.0,10.99,0.36,4.0,659,1,0,0,0,0,1,0,0,0,0,0,1,0,0
23.0,0,69804.0,2,17450.0,6.62,0.25,3.0,588,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21.0,0,69942.0,0,8000.0,7.49,0.11,3.0,622,0,0,0,0,0,0,0,0,0,0,0,1,0,0
